#{"t_start": 1769534691.7832222, "env_id": "None"}
r,l,t
0.0,19,89.079356
0.0,25,89.18909
0.0,2,89.195115
0.0,105,89.273659
0.0,9,89.326891
0.0,61,89.399051
0.0,17,89.409818
0.0,187,89.449981
0.0,164,89.529528
0.0,2,89.535572
0.0,135,89.597857
0.0,114,89.601871
0.0,99,89.716837
0.0,54,89.71886
0.0,73,89.784393
0.0,50,89.793118
0.0,35,89.894825
0.0,61,89.901852
0.0,40,89.913898
0.0,17,89.978907
0.0,16,89.982945
0.0,277,90.112486
0.0,95,90.358666
0.0,96,90.426994
0.0,210,90.473309
0.0,104,90.489005
0.0,10,90.535638
0.0,26,90.62699
0.0,59,90.698646
0.0,56,90.7551
0.0,14,90.86901
0.0,207,90.872759
0.0,90,91.045107
0.0,189,91.124777
0.0,69,91.231793
0.0,101,91.282324
0.0,324,91.297027
0.0,6,119.460454
0.0,84,119.59466
0.0,324,119.600694
0.0,171,119.686865
0.0,18,119.690639
0.0,70,119.785
0.0,112,119.821008
0.0,175,119.891683
0.0,99,119.897834
0.0,58,119.903846
0.0,7,119.912372
0.0,24,119.916379
0.0,30,120.054737
0.0,29,120.186741
0.0,61,120.192242
0.0,4,120.234868
0.0,121,120.300135
0.0,86,120.318821
0.0,88,120.334191
0.0,109,120.374168
0.0,244,120.5828
0.0,75,120.625232
0.0,33,120.771241
0.0,107,120.81375
0.0,99,120.818843
0.0,97,120.8716
0.0,2,120.878643
0.0,21,120.893204
0.0,109,120.896718
0.0,23,121.002772
0.0,24,121.008405
0.0,59,121.100869
0.0,90,121.299331
0.0,324,121.344279
0.0,47,121.57688
0.0,198,121.592254
0.0,154,121.751991
0.0,169,121.833313
0.0,116,121.882221
0.0,82,121.99482
0.0,324,121.998025
0.0,263,122.114988
0.0,83,122.182697
0.0,89,122.294122
0.0,158,122.365455
0.0,14,122.370731
0.0,130,122.525141
0.0,108,122.529198
0.0,2,122.532238
0.0,294,122.541483
0.0,114,122.543489
0.0,79,122.550049
0.0,57,122.630436
0.0,127,122.72269
0.0,51,122.776666
0.0,55,122.794359
0.0,26,122.922462
0.0,134,123.031007
0.0,100,123.086845
0.0,75,123.284245
0.0,154,123.330796
0.0,158,123.351179
0.0,70,123.433598
0.0,31,123.452788
0.0,2,123.461542
0.0,49,123.561994
0.0,125,123.639623
0.0,81,123.746287
0.0,209,123.801746
0.0,36,123.982699
0.0,2,123.991496
0.0,47,124.200067
0.0,324,124.26004
0.0,15,124.36086
0.0,19,124.477582
0.0,324,124.479092
0.0,162,124.518953
0.0,6,124.544369
0.0,207,124.552317
0.0,16,124.597062
0.0,159,124.628114
0.0,26,124.702455
0.0,239,124.702455
0.0,232,124.832578
0.0,106,124.875666
0.0,29,124.882548
0.0,89,125.083903
0.0,97,125.126654
0.0,62,125.216117
0.0,127,125.223732
0.0,116,125.301388
0.0,130,125.439969
0.0,17,125.538679
0.0,45,125.542849
0.0,2,125.546749
0.0,10,125.604022
0.0,135,125.629758
0.0,96,125.631766
0.0,17,125.636658
0.0,2,125.640702
0.0,78,125.675644
0.0,146,125.675644
0.0,6,125.680252
0.0,4,125.691523
0.0,101,125.695542
0.0,4,125.695542
0.0,2,125.70295
0.0,40,125.820962
0.0,18,125.909271
0.0,59,125.998728
0.0,68,126.002236
0.0,2,126.006799
0.0,63,126.010251
0.0,67,126.010251
0.0,11,126.068224
0.0,14,126.082302
0.0,62,126.364518
0.0,162,126.489962
0.0,241,126.502469
0.0,40,126.640674
0.0,137,126.771017
0.0,48,126.786891
0.0,28,126.79678
0.0,9,126.843987
0.0,63,127.122383
0.0,217,127.184848
0.0,236,127.334791
0.0,104,127.375498
0.0,161,127.378695
0.0,52,127.426842
0.0,324,127.447013
0.0,127,127.447013
0.0,296,127.514202
0.0,66,127.562753
0.0,29,127.564763
0.0,29,127.569492
0.0,2,127.580846
0.0,6,127.602643
0.0,13,127.645454
0.0,57,127.774384
0.0,40,127.774384
0.0,56,127.820242
0.0,36,127.851211
0.0,67,128.022512
0.0,16,128.11429
0.0,5,128.130486
0.0,70,128.176776
0.0,77,128.190069
0.0,4,128.19286
0.0,186,128.482284
0.0,145,128.614119
0.0,113,128.737052
0.0,2,128.743425
0.38333333,222,128.761746
0.0,85,128.92171
0.0,42,128.942558
0.0,233,129.001116
0.0,16,129.007897
0.0,80,129.014611
0.0,50,129.019142
0.0,324,129.113176
0.0,182,129.14028
0.0,184,129.143794
0.0,2,129.148845
0.0,9,129.196905
0.0,40,129.382537
0.0,79,129.592896
0.0,170,129.880901
0.0,86,129.880901
0.0,68,129.928799
0.0,138,129.932029
0.0,4,129.941098
0.0,15,129.993298
0.0,8,130.018904
0.0,199,130.130319
0.0,21,130.142724
0.0,4,130.146705
0.0,238,159.835698
0.0,244,159.86114
0.0,248,159.919078
0.0,54,160.159695
0.0,2,160.167048
0.0,165,160.289289
0.0,26,160.2922
0.0,89,160.364439
0.0,174,160.401503
0.0,139,160.406416
0.0,2,160.413166
0.0,190,160.475529
0.0,83,160.702848
0.0,217,160.784955
0.0,2,160.791322
0.0,19,160.835063
0.0,100,160.989275
0.0,32,160.998465
0.0,7,161.046825
0.0,137,161.131259
0.0,150,161.185095
0.0,36,161.193148
0.0,38,161.371037
0.0,189,161.379023
0.0,61,161.44388
0.0,324,161.539383
0.0,144,161.563866
0.0,242,161.566874
0.0,8,161.616877
0.0,24,161.73162
0.0,74,161.747834
0.0,137,161.860907
0.0,30,161.914864
0.0,18,161.994729
0.0,193,162.050114
0.0,105,162.068432
0.0,2,162.10231
0.0,113,162.175375
0.0,159,162.237122
0.0,33,162.241868
0.0,149,162.243873
0.0,2,162.248913
0.0,5,162.255764
0.0,76,162.411666
0.0,135,162.431123
0.0,47,162.480641
0.0,5,162.499665
0.0,80,162.577145
0.0,101,162.628771
0.0,24,162.635875
0.0,103,162.756962
0.0,106,162.803784
0.0,176,162.805817
0.0,14,162.855901
0.0,15,162.881402
0.0,17,162.938969
0.0,66,162.989732
0.0,122,163.083448
0.6111111,140,163.147085
0.0,18,163.264175
0.0,2,163.273179
0.0,105,163.368912
0.0,82,163.400162
0.0,171,163.519535
0.0,166,163.533685
0.0,66,163.634974
0.0,54,163.665339
0.0,116,163.73232
0.0,8,163.783897
0.0,154,163.78689
0.0,16,163.869056
0.0,65,163.869056
0.0,183,163.882989
0.0,8,163.924353
0.0,53,163.982463
0.0,17,163.995297
0.0,43,164.12687
0.0,35,164.16904
0.0,166,164.301173
0.0,45,164.368914
0.0,142,164.50987
0.0,84,164.586802
0.0,30,164.667155
0.0,201,164.679083
0.0,159,164.683156
0.0,230,164.74696
0.0,85,164.749629
0.0,30,164.895839
0.0,61,164.89888
0.0,9,164.948927
0.0,210,165.039647
0.0,97,165.172559
0.0,102,165.213458
0.0,171,165.235237
0.0,41,165.239223
0.0,49,165.453024
0.0,112,165.46896
0.0,13,165.536772
0.0,40,165.658849
0.0,31,165.713291
0.0,112,165.736126
0.0,221,165.748722
0.0,178,165.783353
0.0,25,165.849089
0.0,25,165.870884
0.3361111,239,165.937784
0.0,40,166.081075
0.0,75,166.156259
0.0,45,166.162694
0.0,72,166.217725
0.0,21,166.321064
0.0,35,166.3671
0.0,59,166.392257
0.0,117,166.392257
0.0,235,166.43886
0.0,151,166.458841
0.0,28,166.514856
0.0,37,166.602681
0.0,283,166.623322
0.0,52,166.752743
0.0,95,166.817904
0.0,8,166.872526
0.0,10,166.931154
0.0,63,166.931154
0.0,161,167.006875
0.0,59,167.086777
0.0,2,167.127107
0.0,122,167.132448
0.0,155,167.26674
0.0,64,167.276928
0.0,32,167.278965
0.0,4,167.289209
0.0,40,167.499096
0.0,48,167.512381
0.0,27,167.62707
0.0,253,167.729108
0.0,45,167.731111
0.0,12,167.796832
0.0,176,167.83103
0.0,45,167.862483
0.0,237,167.870019
0.0,2,167.877419
0.0,178,167.944431
0.0,4,167.955744
0.0,19,167.991307
0.0,4,168.005533
0.0,13,168.076898
0.0,42,168.080032
0.0,63,168.13665
0.0,77,168.147103
0.0,37,168.256692
0.0,258,168.422518
0.0,76,168.489216
0.0,62,168.55696
0.0,14,168.626861
0.0,272,168.684881
0.0,186,168.798815
0.0,32,168.802824
0.0,149,168.818758
0.0,29,168.846848
0.0,17,168.888035
0.0,89,168.966761
0.0,35,169.003082
0.0,42,169.056792
0.0,128,169.112766
0.0,20,169.175524
0.0,45,169.26366
0.0,39,169.326795
0.0,26,169.40032
0.0,44,169.403327
0.0,257,169.477131
0.0,98,169.519819
0.0,135,169.539207
0.0,22,169.539207
0.0,15,169.624144
0.0,324,169.730902
0.0,57,169.87549
0.0,49,169.878706
0.0,46,170.012112
0.0,103,170.096156
0.0,131,170.184235
0.0,43,170.3211
0.0,76,170.377001
0.0,43,170.444854
0.0,163,170.612626
0.0,190,202.380674
0.0,58,202.394255
0.0,2,202.430332
0.0,324,202.46503
0.0,40,202.509102
0.0,166,202.520912
0.0,92,202.523046
0.0,26,202.645868
0.0,37,202.680689
0.0,54,202.680689
0.0,52,202.695075
0.0,143,202.755839
0.0,20,202.822168
0.0,35,202.856987
0.0,71,202.910401
0.0,12,202.980465
0.0,60,202.987044
0.0,115,203.112792
0.0,85,203.148919
0.0,61,203.148919
0.0,11,203.209169
0.0,2,203.217319
0.0,267,203.23408
0.0,28,203.286869
0.0,60,203.298845
0.0,2,203.305516
0.0,90,203.361454
0.0,74,203.380286
0.0,34,203.411141
0.0,149,203.588837
0.0,37,203.640803
0.0,45,203.643926
0.0,89,203.656039
0.0,69,203.702939
0.0,77,203.702939
0.0,8,203.712311
0.0,54,203.72099
0.0,28,203.787128
0.0,19,203.796917
0.0,19,203.896887
0.0,48,203.966932
0.0,2,203.972359
0.0,67,203.989193
0.0,77,203.996685
0.0,32,204.061227
0.0,13,204.129667
0.0,39,204.184573
0.0,101,204.262269
0.0,52,204.300696
0.0,6,204.310616
0.0,22,204.312353
0.0,119,204.330327
0.0,36,204.330327
0.0,66,204.37699
0.0,111,204.386746
0.0,192,204.391185
0.0,22,204.43424
0.0,26,204.49616
0.0,40,204.588597
0.0,9,204.642426
0.0,31,204.647759
0.0,2,204.654778
0.0,4,204.693176
0.0,23,204.807009
0.0,85,204.882157
0.0,48,204.888773
0.0,129,204.968292
0.0,140,205.058864
0.0,60,205.130036
0.0,8,205.155885
0.0,58,205.206985
0.0,68,205.252806
0.0,182,205.351099
0.0,200,205.446805
0.0,4,205.45848
0.0,54,205.464498
0.0,91,205.521054
0.0,58,205.533697
0.0,27,205.667053
0.0,57,205.753878
0.0,280,205.810361
0.0,82,205.89272
0.0,177,205.894726
0.0,79,205.944971
0.0,9,205.955487
0.0,136,206.066846
0.0,78,206.08071
0.0,180,206.086724
0.0,18,206.182678
0.0,56,206.240846
0.0,81,206.240846
0.0,39,206.270795
0.0,4,206.313105
0.0,40,206.39359
0.0,38,206.444761
0.0,104,206.444761
0.0,49,206.509663
0.0,36,206.513414
0.0,18,206.528887
0.0,17,206.58925
0.0,44,206.64693
0.0,26,206.650273
0.0,134,206.650273
0.0,24,206.725687
0.0,35,206.728784
0.0,18,206.737072
0.0,20,206.768906
0.0,8,206.796685
0.0,18,206.849143
0.0,32,206.911804
0.0,15,206.929118
0.0,42,206.974275
0.0,241,207.072165
0.0,28,207.08098
0.0,37,207.130985
0.0,6,207.135003
0.0,4,207.164179
0.0,134,207.22404
0.0,34,207.293976
0.0,39,207.411237
0.0,54,207.420811
0.0,94,207.48959
0.0,69,207.544072
0.0,2,207.54914
0.0,26,207.553149
0.18333334,294,207.663721
0.0,52,207.719954
0.0,42,207.727139
0.0,83,207.729167
0.0,8,207.743735
0.0,211,207.80803
0.0,16,207.900879
0.0,206,207.927159
0.0,40,207.972728
0.0,15,207.98059
0.0,14,208.035251
0.0,6,208.056693
0.0,64,208.063302
0.0,6,208.115574
0.0,79,208.122114
0.0,37,208.20154
0.0,2,208.207067
0.0,42,208.327227
0.0,24,208.327227
0.0,2,208.332321
0.0,5,208.379127
0.0,64,208.401415
0.0,82,208.434987
0.0,160,208.440235
0.0,76,208.531043
0.0,4,208.574256
0.0,58,208.662199
0.0,48,208.707817
0.0,8,208.734647
0.0,86,208.872136
0.0,108,208.954008
0.0,45,208.960854
0.0,107,209.012696
0.0,13,209.030749
0.0,274,209.030749
0.0,56,209.162283
0.0,117,209.164287
0.0,7,209.21699
0.0,40,209.242638
0.0,130,209.341381
0.0,65,209.359404
0.0,19,209.427026
0.0,324,209.482479
0.0,52,209.492254
0.0,23,209.500082
0.0,50,209.538054
0.0,7,209.556964
0.0,127,209.638783
0.0,29,209.638783
0.0,40,209.681011
0.0,32,209.685089
0.0,2,209.690233
0.0,138,209.758353
0.0,22,209.819756
0.0,33,209.872112
0.0,38,210.006708
0.0,181,210.128938
0.0,119,210.13495
0.0,110,210.218761
0.0,114,210.23462
0.0,21,210.23878
0.0,86,210.29714
0.0,116,210.363745
0.0,36,210.424488
0.0,37,210.447123
0.0,2,210.454123
0.0,90,210.498767
0.0,47,210.517115
0.0,40,210.519141
0.0,18,210.576766
0.0,22,210.649093
0.0,89,210.653101
0.0,49,210.711998
0.0,221,210.741184
0.0,47,210.7452
0.0,24,210.829031
0.0,59,210.842676
0.0,31,210.924148
0.0,66,210.92668
0.0,5,210.975454
0.0,81,211.111576
0.0,53,211.127165
0.0,4,211.140513
0.0,62,211.199497
0.0,82,211.203193
0.0,42,211.313631
0.0,174,211.316878
0.0,10,211.388943
0.0,12,211.400945
0.0,8,211.459153
0.0,2,211.465167
0.0,8,211.520251
0.0,64,211.57677
0.0,171,211.594522
0.0,9,211.605451
0.0,124,211.797096
0.0,83,211.803977
0.0,117,211.803977
0.0,2,211.803977
0.0,2,211.810466
0.0,71,211.863684
0.0,6,211.883975
0.0,4,211.896702
0.0,22,211.936812
0.0,19,212.017007
0.0,2,212.025027
0.0,85,212.033004
0.0,2,212.066021
0.0,47,212.249051
0.0,265,212.347122
0.0,282,212.409552
0.0,96,212.417068
0.0,183,212.505323
0.0,24,212.619788
0.0,78,212.659622
0.0,166,212.663702
0.0,24,212.773173
0.0,30,212.795524
0.0,93,212.80112
0.0,199,212.839777
0.0,85,212.846921
0.0,5,212.85839
0.0,2,212.86441
0.0,111,212.962653
0.0,2,212.968758
0.0,34,212.973448
0.0,96,213.096734
0.0,21,213.207592
0.0,97,213.262969
0.0,2,213.268994
0.0,9,213.327993
0.0,68,213.330069
0.0,257,213.34038
0.0,118,242.743037
0.0,19,242.784892
0.0,125,242.810089
0.0,136,242.977054
0.0,87,242.977054
0.5138889,175,243.07821
0.0,86,243.190054
0.0,51,243.251148
0.0,2,243.260904
0.0,54,243.264035
0.0,122,243.264035
0.0,68,243.403955
0.0,51,243.505659
0.0,173,243.509981
0.0,20,243.509981
0.0,13,243.577142
0.0,31,243.730276
0.0,76,243.878757
0.0,39,244.066878
0.0,169,244.071356
0.0,262,244.082736
0.0,15,244.146773
0.0,39,244.265687
0.0,12,244.333456
0.0,324,244.340056
0.0,6,244.391026
0.0,2,244.399047
0.0,13,244.47127
0.0,214,244.591799
0.0,324,244.797013
0.0,324,244.868201
0.0,63,244.884228
0.0,116,244.930957
0.0,163,244.994717
0.0,19,245.086919
0.0,51,245.166756
0.0,56,245.236428
0.0,101,245.357224
0.0,172,245.363241
0.0,324,245.406724
0.0,251,245.416783
0.0,109,245.483413
0.0,70,245.516798
0.0,12,245.590081
0.0,15,245.601969
0.0,99,245.744971
0.0,67,245.808119
0.0,77,245.81458
0.0,116,245.907046
0.0,143,246.12043
0.0,54,246.17083
0.0,125,246.242455
0.0,95,246.310208
0.0,98,246.314216
0.0,15,246.320045
0.0,112,246.327159
0.0,41,246.341703
0.0,180,246.384882
0.0,10,246.392348
0.0,56,246.592329
0.0,6,246.612751
0.0,56,246.659066
0.0,62,246.671768
0.0,131,246.807101
0.0,121,246.936807
0.0,49,247.057085
0.0,304,247.08274
0.0,41,247.136861
0.0,109,247.143371
0.0,28,247.207119
0.0,118,247.273538
0.0,215,247.384798
0.0,19,247.474772
0.0,65,247.484833
0.0,64,247.487724
0.0,18,247.582642
0.0,96,247.69314
0.0,310,247.845824
0.0,125,247.866824
0.0,83,247.873253
0.0,88,248.019178
0.0,276,248.062898
0.0,4,248.080704
0.0,133,248.160946
0.0,4,248.205204
0.0,20,248.312376
0.0,262,248.4768
0.0,2,248.483955
0.0,143,248.652223
0.0,113,248.655386
0.0,124,248.695203
0.0,154,248.708414
0.0,36,248.841198
0.0,18,248.978881
0.0,136,249.037164
0.0,9,249.037164
0.0,60,249.301112
0.0,324,249.384234
0.0,180,249.396789
0.0,9,249.455066
0.0,324,249.557079
0.0,177,249.630833
0.0,135,249.701427
0.0,46,249.701427
0.4138889,211,249.78554
0.0,26,249.844466
0.0,51,249.910544
0.0,238,249.914584
0.0,2,249.917089
0.0,18,250.028745
0.0,53,250.09713
0.0,158,250.168087
0.0,92,250.196796
0.0,158,250.246979
0.0,14,250.297715
0.0,146,250.37227
0.0,6,250.39041
0.0,79,250.458072
0.0,119,250.508808
0.0,73,250.571731
0.0,47,250.649172
0.0,12,250.719672
0.0,64,250.835958
0.0,115,250.87874
0.0,61,251.014607
0.0,8,251.068716
0.0,154,251.091519
0.0,22,251.205046
0.0,215,251.244239
0.0,6,251.254104
0.0,85,251.319892
0.0,57,251.38289
0.0,29,251.408235
0.0,311,251.582726
0.0,86,251.806153
0.0,53,251.82679
0.64444447,128,251.887102
0.0,21,251.948043
0.0,324,252.137079
0.0,54,252.188352
0.0,68,252.200281
0.0,8,252.253586
0.0,324,252.257154
0.0,24,252.36506
0.0,53,252.450877
0.0,324,252.520144
0.0,17,252.561448
0.0,2,252.570968
0.0,226,252.582926
0.0,258,252.655451
0.0,45,252.772611
0.0,107,252.838768
0.0,15,252.871706
0.0,141,252.927132
0.0,22,252.948907
0.0,25,253.010672
0.0,84,253.055035
0.0,185,284.375973
0.0,87,284.376977
0.0,89,284.476901
0.0,170,284.568859
0.0,6,284.621396
0.0,2,284.626736
0.0,28,284.626736
0.0,324,284.673188
0.0,135,284.680732
0.0,63,284.709689
0.0,28,284.808261
0.0,157,284.868583
0.0,2,284.875114
0.0,245,284.894216
0.0,2,284.928899
0.0,39,285.024012
0.0,86,285.086121
0.0,14,285.097074
0.0,18,285.185137
0.0,20,285.201131
0.0,126,285.321984
0.0,29,285.3267
0.0,28,285.338776
0.0,26,285.446978
0.0,190,285.597188
0.0,254,285.681181
0.5694444,155,285.714652
0.0,251,285.978913
0.0,96,286.147087
0.0,12,286.219403
0.0,53,286.263871
0.0,166,286.276739
0.43888888,202,286.339723
0.0,12,286.346388
0.0,23,286.356952
0.0,2,286.364326
0.0,50,286.540583
0.0,324,286.540583
0.0,2,286.547865
0.0,9,286.60159
0.0,64,286.700177
0.0,2,286.734549
0.0,77,286.775992
0.0,41,286.836893
0.0,20,286.840629
0.0,56,286.894798
0.0,2,286.900967
0.0,20,287.010358
0.0,39,287.012365
0.0,324,287.045382
0.0,4,287.089325
0.0,58,287.169072
0.0,324,287.36717
0.0,36,287.371226
0.0,2,287.375244
0.0,2,287.386872
0.0,77,287.491168
0.0,109,287.505112
0.0,324,287.543969
0.0,73,287.570953
0.0,112,288.1083
0.0,7,288.178783
0.0,121,288.239521
0.0,324,288.276941
0.0,22,288.350595
0.5638889,157,288.452439
0.0,30,288.45445
0.49166667,183,288.467172
0.0,57,288.531246
0.0,47,288.62677
0.0,276,288.667448
0.0,6,288.687569
0.0,27,288.85707
0.0,261,289.047309
0.0,89,289.05135
0.0,117,289.159446
0.0,135,289.25901
0.0,2,289.266443
0.0,324,289.324303
0.0,21,289.399435
0.0,48,289.581226
0.0,172,289.656971
0.0,79,289.832435
0.0,2,289.839086
0.0,73,289.968854
0.0,6,290.02483
0.0,201,290.137061
0.0,116,290.259854
0.0,324,290.272517
0.20555556,286,290.369005
0.0,25,290.377178
0.0,6,290.397054
0.0,242,290.444476
0.0,91,290.463155
0.0,151,290.579234
0.73333335,96,290.620686
0.0,302,290.640527
0.0,31,290.754977
0.0,59,290.764516
0.0,81,290.770914
0.0,31,290.924551
0.0,128,290.933682
0.0,53,291.054647
0.0,37,291.120401
0.0,84,291.207528
0.0,29,291.207528
0.0,75,291.326804
0.0,174,291.334847
0.0,34,291.493104
0.0,62,291.51513
0.0,217,291.545349
0.0,2,291.548876
0.0,9,291.574698
0.0,189,291.614968
0.0,91,291.794738
0.0,127,291.857934
0.0,151,291.87472
0.0,86,291.988051
0.0,24,292.007125
0.0,48,292.111999
0.0,289,292.130654
0.0,39,292.233789
0.0,186,292.449107
0.0,55,292.510045
0.0,16,292.579395
0.0,190,292.596739
0.0,31,292.763002
0.0,47,292.82925
0.0,250,292.93717
0.0,2,292.972746
0.0,18,293.051204
0.0,54,293.127198
0.30277777,251,293.188307
0.0,200,293.246418
0.0,83,293.250023
0.0,231,293.268864
0.0,145,293.341424
0.0,26,293.419052
0.0,2,293.427071
0.0,43,293.43018
0.0,2,293.469088
0.0,2,293.476924
0.0,55,293.57114
0.0,4,293.605258
0.0,14,293.690931
0.0,89,293.91031
0.0,158,293.923879
0.0,324,293.930939
0.0,70,294.031544
0.0,161,294.037175
0.0,2,294.040157
0.0,2,294.051466
0.0,38,294.23391
0.0,46,294.287952
0.0,77,294.356948
0.0,233,294.597037
0.0,138,294.685576
0.0,74,294.750356
0.0,252,294.812398
0.0,194,294.956896
0.0,324,295.004463
0.0,42,295.037992
0.0,68,295.112955
0.0,17,295.207289
0.0,4,295.225255
0.0,2,295.234387
0.0,46,295.234387
0.0,228,295.447144
0.0,2,295.454346
0.0,56,329.874951
0.0,162,329.888864
0.0,114,329.892871
0.0,178,329.892871
0.0,15,329.953349
0.0,252,330.003302
0.0,20,330.015191
0.0,22,330.083559
0.0,52,330.089099
0.0,35,330.094319
0.0,4,330.153797
0.0,9,330.166768
0.0,27,330.260958
0.0,44,330.260958
0.0,7,330.332838
0.0,128,330.334844
0.0,26,330.340905
0.0,4,330.398949
0.0,6,330.40705
0.0,8,330.435672
0.0,6,330.500923
0.0,29,330.505302
0.0,10,330.583811
0.43055555,205,330.611706
0.0,21,330.695061
0.0,2,330.746869
0.0,56,330.772301
0.0,44,330.776847
0.0,2,330.776847
0.0,55,330.946867
0.0,2,330.952089
0.0,51,331.024805
0.0,157,331.039206
0.0,48,331.047185
0.0,117,331.10339
0.0,40,331.289145
0.0,52,331.318845
0.0,2,331.372902
0.0,54,331.392553
0.0,2,331.399014
0.0,77,331.451094
0.0,2,331.458905
0.0,16,331.543789
0.0,17,331.559482
0.0,48,331.676792
0.0,32,331.838891
0.0,324,331.922811
0.0,162,331.988786
0.0,324,332.147929
0.0,43,332.156987
0.0,46,332.249001
0.0,71,332.252367
0.0,6,332.311991
0.0,19,332.412611
0.58055556,151,332.41462
0.0,42,332.522995
0.0,21,332.62081
0.0,324,332.683652
0.0,139,332.94098
0.0,2,332.948771
0.0,11,333.015937
0.0,82,333.109157
0.0,2,333.11536
0.0,324,333.159209
0.0,112,333.232297
0.0,211,333.322128
0.0,43,333.379152
0.0,324,333.385175
0.0,29,333.508967
0.0,28,333.510972
0.0,103,333.567061
0.0,6,333.622792
0.0,237,333.698025
0.0,70,333.702559
0.0,34,333.704562
0.0,62,333.853391
0.0,119,333.856899
0.0,44,333.924308
0.525,171,334.048777
0.0,33,334.101007
0.0,100,334.123022
0.0,324,334.129258
0.0,11,334.135061
0.0,7,334.182182
0.73333335,96,334.195093
0.0,25,334.285045
0.0,33,334.298968
0.0,31,334.392715
0.62222224,136,334.418833
0.0,6,334.466987
0.0,52,334.586356
0.0,75,334.594924
0.0,10,334.657107
0.0,2,334.664596
0.0,15,334.664596
0.0,154,334.712556
0.0,2,334.720299
0.0,45,334.920102
0.75277776,89,335.10365
0.49166667,183,335.362578
0.5694444,155,335.440905
0.0,223,335.544891
0.0,324,335.58077
0.0,2,335.586815
0.0,18,335.669564
0.57222223,154,335.736945
0.0,36,335.742388
0.0,324,335.81688
0.0,126,335.820914
0.0,4,335.833637
0.0,39,335.926713
0.0,21,335.946951
0.0,33,335.946951
0.0,27,335.950086
0.0,12,335.993556
0.0,16,336.060188
0.0,54,336.071648
0.0,324,336.075658
0.0,23,336.101059
0.0,24,336.193105
0.0,44,336.195108
0.0,5,336.213614
0.0,37,336.258844
0.0,152,336.261852
0.0,148,336.286247
0.0,13,336.324808
0.0,70,336.33903
0.0,22,336.387051
0.0,30,336.392085
0.0,52,336.397351
0.0,2,336.403479
0.0,16,336.406736
0.0,74,336.474138
0.0,17,336.477148
0.0,2,336.479296
0.0,18,336.521663
0.0,10,336.560078
0.0,5,336.605003
0.0,22,336.614741
0.0,25,336.620789
0.0,10,336.679737
0.0,8,336.728969
0.0,69,336.737076
0.0,4,336.743027
0.0,2,336.743027
0.0,64,336.743027
0.0,4,336.755165
0.0,65,336.762588
0.0,8,336.800919
0.0,4,336.815198
0.0,44,336.885307
0.0,104,336.888872
0.0,4,336.896253
0.0,34,337.053113
0.0,58,337.053113
0.0,4,337.065375
0.0,2,337.103143
0.0,22,337.182771
0.0,15,337.264361
0.0,104,337.358811
0.0,12,337.425851
0.0,4,337.439979
0.0,65,337.443728
0.0,6,337.462034
0.0,5,337.509142
0.6527778,125,337.531392
0.51944447,173,337.667379
0.0,35,337.667379
0.16944444,299,337.815036
0.0,71,337.817107
0.0,27,337.827157
0.0,36,337.907029
0.0,16,337.914554
0.0,8,337.933684
0.0,12,337.987702
0.2888889,256,337.990055
0.0,101,338.112553
0.0,64,338.288064
0.0,60,338.298942
0.0,89,338.306828
0.0,65,338.350902
0.0,32,338.454099
0.0,2,338.490251
0.0,324,338.500374
0.0,118,338.500374
0.0,4,338.5169
0.0,79,338.52586
0.0,50,338.613603
0.0,60,338.635294
0.0,2,338.640352
0.0,34,338.695868
0.0,91,338.790507
0.0,2,338.795513
0.0,22,338.799049
0.0,40,338.804383
0.0,10,338.856833
0.0,10,338.866964
0.0,68,338.876093
0.0,17,338.883132
0.0,47,338.883132
0.0,4,338.888687
0.0,8,338.921128
0.0,7,338.94588
0.0,2,338.951936
0.0,2,338.956985
0.0,324,339.012541
0.0,24,339.020139
0.0,31,339.071102
0.0,45,339.091805
0.0,8,339.124979
0.0,24,339.151543
0.0,139,339.23373
0.0,39,339.269574
0.0,63,339.28028
0.0,7,339.291468
0.0,8,339.298082
0.0,4,339.304101
0.0,12,339.346989
0.0,31,339.346989
0.0,15,339.41143
0.0,2,339.418862
0.0,22,339.428298
0.0,5,339.436222
0.0,21,339.444801
0.0,7,339.483789
0.0,24,339.486711
0.0,2,339.493831
0.0,5,339.510927
0.0,84,339.587051
0.0,14,339.589866
0.0,35,339.668828
0.0,2,339.676853
0.0,46,339.689022
0.0,56,339.760013
0.0,6,339.81488
0.0,28,339.831683
0.0,9,339.845021
0.0,38,340.015233
0.0,14,340.090203
0.775,81,340.137077
0.0,2,340.143122
0.0,13,340.163763
0.0,8,340.203027
0.0,9,340.231701
0.0,324,340.271126
0.0,36,340.372573
0.0,229,340.406748
0.0,2,340.415161
0.0,51,340.520913
0.0,56,340.546324
0.0,36,340.595656
0.0,40,340.595656
0.0,2,340.602036
0.0,7,340.652856
0.0,19,340.669071
0.0,35,340.72472
0.0,16,340.741042
0.0,14,340.751196
0.0,324,340.773073
0.0,19,340.843715
0.0,8,340.843715
0.0,22,340.899166
0.0,29,341.029222
0.0,71,341.036904
0.0,12,341.105395
0.0,2,341.112512
0.375,225,341.122816
0.0,2,341.128574
0.125,315,372.062524
0.0,2,372.068924
0.0,50,372.075104
0.0,324,372.087057
0.0,12,372.139158
0.0,90,372.304091
0.65555555,124,372.376974
0.0,27,372.451767
0.0,117,372.674292
0.0,71,372.727777
0.0,19,372.819157
0.33055556,241,372.868797
0.7222222,100,372.956805
