#{"t_start": 1769548066.3942976, "env_id": "None"}
r,l,t
0.9925,1,409.154592
0.955,6,409.16349
0.0,120,409.170699
0.0,46,409.178068
0.9175,11,409.196209
0.9475,7,409.210559
0.0,30,409.241331
0.9925,1,409.243897
0.445,74,409.248471
0.0,120,409.258863
0.0,120,409.268085
0.9925,1,409.273232
0.0,120,418.141809
0.985,2,418.147515
0.4975,67,418.159842
0.655,46,418.166369
0.895,14,418.177335
0.0,120,418.182
0.7975,27,418.187506
0.9025,13,418.196564
0.0,85,418.199319
0.0,120,418.205941
0.9775,3,418.212901
0.8575,19,418.240332
0.0,120,418.245037
0.97,4,418.254002
0.0,38,418.269089
0.7375,35,418.277892
0.0,120,418.288116
0.7225,37,418.295171
0.355,86,418.307667
0.8725,17,418.329895
0.9775,3,418.336284
0.0,120,418.36598
0.0,120,418.371365
0.0,101,418.385112
0.76,32,418.416967
0.9925,1,418.421406
0.985,2,418.427033
0.0,65,427.095873
0.835,22,427.098917
0.0,120,427.122275
0.94,8,427.132203
0.0,120,427.134993
0.0,70,427.144125
0.22,104,427.150886
0.0,9,427.153505
0.9925,1,427.156094
0.9175,11,427.175064
0.565,58,427.181451
0.22,104,427.188041
0.0,31,427.194755
0.0,120,427.199115
0.0,120,427.21678
0.985,2,427.22208
0.6325,49,427.224676
0.0,17,427.2292
0.0,14,427.2338
0.88,16,427.233832
0.0,34,427.257901
0.88,16,427.266294
0.9775,3,427.273379
0.8125,25,427.286131
0.5875,55,427.296836
0.925,10,427.310166
0.82,24,427.31294
0.0,120,427.317415
0.64,48,427.334681
0.715,38,427.356824
0.0,120,427.363473
0.9625,5,427.368507
0.4975,67,427.371142
0.7825,29,427.373905
0.9775,3,427.376467
0.7975,27,435.108327
0.0,120,435.117084
0.0,120,435.126393
0.0,120,435.138047
0.805,26,435.138082
0.0,50,435.143405
0.55,60,435.147977
0.9625,5,435.152282
0.9025,13,435.169579
0.8275,23,435.172297
0.835,22,435.198353
0.0,52,435.205199
0.0,120,435.205227
0.94,8,435.222583
0.985,2,435.227237
0.55,60,435.227266
0.6325,49,435.279371
0.0,69,435.282051
0.0,120,435.294573
0.5575,59,435.299748
0.655,46,435.299778
0.9775,3,435.302492
0.97,4,435.309268
0.9625,5,435.313825
0.0,39,435.313851
0.9925,1,435.316495
0.8875,15,435.316521
0.865,18,435.339598
0.34,88,435.339631
0.8875,15,435.342537
0.535,62,435.342564
0.0,120,435.359444
0.0,16,435.376716
0.0,120,435.379307
0.7825,29,435.382672
0.8575,19,435.38752
0.6325,49,435.391961
0.955,6,443.997417
0.9325,9,444.000184
0.82,24,444.000216
0.7075,39,444.006892
0.9775,3,444.006926
0.985,2,444.011425
0.94,8,444.021121
0.9625,5,444.021169
0.0,120,444.025942
0.88,16,444.033567
0.8575,19,444.036215
0.9775,3,444.042853
0.9925,1,444.045437
0.28,96,444.049986
0.9025,13,444.052609
0.0,48,444.057293
0.0,12,444.061965
0.49,68,444.075049
0.805,26,444.075084
0.0,32,444.093362
0.9775,3,444.10062
0.73,36,444.107325
0.0,24,444.110163
0.8575,19,444.116898
0.6475,47,444.155589
0.775,30,444.250635
0.76,32,444.261729
0.955,6,444.274705
0.0,23,444.289445
0.9925,1,444.292054
0.4075,79,444.307034
0.0,120,444.315817
0.205,106,444.322527
0.97,4,444.332086
0.0,120,444.338878
0.8275,23,444.346499
0.0,7,444.349098
0.6775,43,444.349126
0.1825,109,453.629728
0.0,120,453.63824
0.6925,41,453.643674
0.25,100,453.658404
0.925,10,453.660934
0.0,120,453.667674
0.9625,5,453.672875
0.9175,11,453.691679
0.0,120,453.711956
0.0,56,453.71531
0.6925,41,453.749945
0.9775,3,453.756657
0.805,26,453.76924
0.3925,81,453.76927
0.9925,1,453.771962
0.145,114,453.77199
0.0,95,453.772005
0.49,68,453.792987
0.8725,17,453.793015
0.9625,5,453.806311
0.0,68,453.840941
0.0,120,453.845419
0.0,120,453.854639
0.9175,11,453.86777
0.0,39,453.890231
0.0,120,461.185965
0.55,60,461.195154
0.9775,3,461.201993
0.9925,1,461.204655
0.7525,33,461.211149
0.0,120,461.227815
0.925,10,461.236741
0.325,90,461.260996
0.715,38,461.267983
0.0,120,461.268023
0.865,18,461.275175
0.2125,105,461.295372
0.745,34,461.3041
0.8725,17,461.310693
0.64,48,461.31072
0.97,4,461.313376
0.835,22,461.316064
0.0,117,461.322521
0.925,10,461.340016
0.925,10,461.346639
0.0,120,461.352952
0.685,42,461.356155
0.9775,3,461.361298
0.6625,45,461.3705
0.0,3,461.377331
0.9925,1,461.379831
0.9775,3,461.386593
0.0,120,461.415592
0.0,120,461.427613
0.835,22,461.434662
0.5875,55,461.439559
0.0,120,461.458989
0.895,14,461.462309
0.0,74,461.466829
0.9025,13,470.269375
0.0,38,470.279783
0.0,84,470.27983
0.7525,33,470.289261
0.4375,75,470.308539
0.3625,85,470.315856
0.0,32,470.357974
0.745,34,470.363124
0.0,120,470.370396
0.9625,5,470.370448
0.8125,25,470.374801
0.64,48,470.387993
0.0,120,470.407833
0.61,52,470.42045
0.0,120,470.423482
0.9775,3,470.431191
0.9625,5,470.442931
0.9775,3,470.450277
0.7675,31,470.466207
0.0,69,470.476103
0.6775,43,470.479098
0.8125,25,470.481853
0.0,6,470.495137
0.0,10,470.504133
0.0,120,470.507773
0.0,53,470.511325
0.9775,3,470.518531
0.0,120,470.531493
0.0,120,470.535327
0.835,22,470.539304
0.91,12,470.539334
0.4675,71,470.546115
0.955,6,470.550921
0.0,7,470.555802
0.0,7,470.562616
0.79,28,470.569385
0.97,4,478.727607
0.925,10,478.730338
0.9775,3,478.737005
0.8575,19,478.753721
0.715,38,478.762472
0.7825,29,478.799631
0.43,76,478.804641
0.0,120,478.817443
0.0,120,478.846802
0.0,61,478.861643
0.3775,83,478.876256
0.9475,7,478.87893
0.7375,35,478.883576
0.7075,39,478.888316
0.0,120,478.888345
0.9775,3,478.895585
0.0,120,478.932785
0.415,78,478.936259
0.5275,63,478.956728
0.0,120,478.961271
0.9625,5,478.974998
0.925,10,478.98182
0.6775,43,478.990452
0.0,120,478.993142
0.1975,107,478.993172
0.5875,55,479.002287
0.58,56,479.008866
0.9475,7,488.41788
0.0,11,488.417935
0.985,2,488.422473
0.88,16,488.42717
0.625,50,488.450068
0.0,12,488.454578
0.0,33,488.48157
0.0,47,488.496055
0.595,54,488.500508
0.715,38,488.5052
0.22,104,488.507773
0.0,120,488.5162
0.76,32,488.523372
0.925,10,488.523403
0.9775,3,488.530178
0.925,10,488.544711
0.0,120,488.555739
0.865,18,488.559099
0.73,36,488.563743
0.0,102,488.563776
0.955,6,488.577275
0.0,7,488.579861
0.985,2,488.582519
0.97,4,488.589468
0.9925,1,488.592097
0.76,32,488.604908
0.805,26,488.607752
0.655,46,488.614535
0.0,53,488.61896
0.37,84,488.639246
0.0,120,488.645789
0.985,2,488.653445
0.8425,21,488.656257
0.94,8,488.670815
0.985,2,488.676117
0.9325,9,488.676148
0.7825,29,488.676163
0.985,2,488.680786
0.0,120,488.691568
0.565,58,488.691598
0.0,38,488.703275
0.0,18,496.575987
0.535,62,496.584741
0.865,18,496.591152
0.82,24,496.593885
0.4225,77,496.59679
0.46,72,496.618079
0.1375,115,496.630724
0.9625,5,496.641032
0.7975,27,496.654239
0.9475,7,496.656937
0.97,4,496.663386
0.7525,33,496.665968
0.745,34,496.690652
0.235,102,496.709399
0.46,72,496.712017
0.385,82,496.718742
0.88,16,496.727279
0.73,36,496.742302
0.8725,17,496.746853
0.8575,19,496.759426
0.0,120,496.767886
0.67,44,496.821403
0.0,120,496.826117
0.0,120,496.839293
0.0,120,505.115168
0.0,120,505.126351
0.5725,57,505.13949
0.0,23,505.146318
0.9775,3,505.153524
0.8725,17,505.156128
0.985,2,505.162965
0.535,62,505.167387
0.46,72,505.172239
0.9775,3,505.174943
0.3325,89,505.17957
0.6925,41,505.186209
0.0,120,505.192883
0.9475,7,505.196233
0.0,120,505.202924
0.76,32,505.206403
0.85,20,505.210996
0.805,26,505.217623
0.8725,17,505.241752
0.0,22,505.265835
0.7825,29,505.274666
0.9925,1,505.277225
0.8575,19,505.285726
0.955,6,505.290319
0.4825,69,505.298735
0.0,120,505.307325
0.0,22,505.344263
0.0,30,505.372529
0.0,120,505.379301
0.685,42,505.382844
0.34,88,505.397526
0.1975,107,513.362165
0.2425,101,513.366758
0.0,34,513.371242
0.9625,5,513.381607
0.0,120,513.388192
0.4075,79,513.388218
0.0,116,513.393319
0.9775,3,513.395804
0.8275,23,513.398687
0.9775,3,513.401224
0.9625,5,513.409746
0.0,120,513.412384
0.9625,5,513.424845
0.9175,11,513.424883
0.9325,9,513.435117
0.6475,47,513.437929
0.7225,37,513.558872
0.805,26,513.565666
0.4975,67,513.568345
0.7075,39,513.575205
0.0,120,513.588131
0.58,56,513.595696
0.985,2,513.600765
0.775,30,513.633493
0.895,14,513.662517
0.0,120,513.675241
0.7075,39,513.684696
0.0,69,513.710469
0.0,120,513.715124
0.0,120,513.723799
0.8125,25,522.704194
0.94,8,522.710904
0.445,74,522.723649
0.76,32,522.728051
0.8125,25,522.738609
0.0,120,522.74613
0.0,120,522.757175
0.9625,5,522.757205
0.0,120,522.760571
0.895,14,522.760604
0.265,98,522.765845
0.9625,5,522.776087
0.9775,3,522.78288
0.8875,15,522.796792
0.0,120,522.809113
0.7975,27,522.820274
0.0,72,522.901181
0.0,120,522.903934
0.58,56,522.909247
0.0,89,522.911826
0.9775,3,522.918499
0.625,50,522.9212
0.0,1,522.923815
0.985,2,522.92841
0.97,4,522.937293
0.3775,83,522.948449
0.0,120,522.958899
0.0,120,522.97416
0.9625,5,532.184717
0.895,14,532.190322
0.7075,39,532.190355
0.0,120,532.195066
0.9775,3,532.198293
0.9325,9,532.215059
0.0,120,532.228071
0.58,56,532.259327
0.775,30,532.261974
0.0,120,532.262004
0.46,72,532.265661
0.0,20,532.274755
0.97,4,532.274791
0.0,120,532.289459
0.925,10,532.297461
0.9775,3,532.297503
0.5725,57,532.314054
0.7075,39,532.348213
0.9775,3,532.354896
0.0,120,532.376464
0.0,120,532.385571
0.295,94,532.399708
0.91,12,532.40428
0.0,120,532.414666
0.43,76,532.42965
0.5125,65,532.438712
0.91,12,532.441376
0.97,4,532.449868
0.8425,21,532.449896
0.925,10,532.452587
0.9325,9,532.461109
0.0,120,540.93136
0.8725,17,540.94798
0.8425,21,540.950642
0.97,4,540.958982
0.73,36,540.979737
0.0,120,540.982315
0.0,120,540.989784
0.0,120,541.010909
0.0,120,541.027725
0.0,120,541.071924
0.0,79,541.075421
0.6775,43,541.077997
0.0,120,541.101475
0.0,120,541.114924
0.8125,25,541.133415
0.9625,5,541.145328
0.34,88,541.181539
0.0,70,541.181573
0.85,20,541.186219
0.745,34,541.18888
0.0,120,541.19536
0.6625,45,541.200581
0.97,4,548.748398
0.925,10,548.748448
0.0,120,548.754935
0.0,120,548.765821
0.0,120,548.789599
0.0,78,548.792966
0.835,22,548.799634
0.0,120,548.821568
0.97,4,548.831109
0.6325,49,548.843755
0.0,55,548.865987
0.1525,113,548.866018
0.6025,53,548.866034
0.9925,1,548.868883
0.94,8,548.888052
0.0,12,548.894897
0.7675,31,548.899596
0.985,2,548.89963
0.9925,1,548.902234
0.6925,41,548.98543
0.0,120,548.990136
0.0,4,548.995497
0.0,120,548.995525
0.6025,53,549.002477
0.94,8,549.013309
0.0,120,549.020083
0.1975,107,549.02534
0.0,120,557.786202
0.0,120,557.809268
0.0,17,557.812496
0.895,14,557.817122
0.0,120,557.81715
0.0,5,557.828091
0.8725,17,557.849829
0.0,120,557.86221
0.55,60,557.879311
0.0,120,557.885839
0.8575,19,557.891135
0.0,5,557.89117
0.0,120,557.918373
0.9925,1,557.92166
0.985,2,557.926238
0.5875,55,557.934921
0.895,14,557.959566
0.0,75,557.984035
0.9325,9,558.002525
0.97,4,558.011462
0.0,120,558.016937
0.0,120,558.024303
0.0,120,558.035639
0.4975,67,558.040865
0.0,120,558.050118
0.2875,95,567.607485
0.0,120,567.630171
0.745,34,567.649157
0.6625,45,567.677939
0.0,120,567.684956
0.0,120,567.690067
0.43,76,567.722166
0.0,120,567.733195
0.7825,29,567.748108
0.0,120,567.754916
0.5875,55,567.768225
0.8875,15,567.780976
0.895,14,567.785689
0.0,120,567.808137
0.0,120,567.813342
0.2725,97,567.818903
0.0,16,567.821484
0.0,120,567.835047
0.9175,11,567.861028
0.82,24,567.867948
0.0,120,576.419888
0.6025,53,576.427023
0.52,64,576.437901
0.94,8,576.444737
0.94,8,576.46155
0.0,120,576.470004
0.2725,97,576.475686
0.955,6,576.475715
0.0,120,576.482115
0.19,108,576.493988
0.4825,69,576.498927
0.0,14,576.506001
0.91,12,576.50603
0.0,22,576.54461
0.8125,25,576.547214
0.37,84,576.569832
0.7075,39,576.586357
0.7075,39,576.586396
0.4075,79,576.595598
0.0,120,576.612223
0.0,120,576.615492
0.76,32,576.615519
0.715,38,576.631234
0.0,28,576.649357
0.0,120,576.655839
0.9325,9,576.66909
0.0,41,576.677435
0.9175,11,576.680108
0.685,42,576.686534
0.9625,5,576.689291
0.7375,35,576.693337
0.775,30,585.39995
0.9775,3,585.402661
0.0,120,585.407132
0.9325,9,585.420211
0.625,50,585.428922
0.0,120,585.445315
0.0,34,585.450609
0.0,120,585.454997
0.0,26,585.45503
0.7825,29,585.461928
0.85,20,585.496039
0.25,100,585.498998
0.82,24,585.507308
0.925,10,585.518317
0.0,59,585.539129
0.0,16,585.541895
0.9325,9,585.561358
0.625,50,585.565996
0.76,32,585.570469
0.0,120,585.584981
0.5575,59,585.590275
0.9175,11,585.595141
0.6475,47,585.644373
0.0,120,585.651581
0.2875,95,585.656738
0.0,120,585.672348
0.0,11,585.672391
0.0,120,594.419167
0.0,120,594.430541
0.6175,51,594.430581
0.4825,69,594.446108
0.0,30,594.457186
0.955,6,594.460303
0.0,36,594.46696
0.0,21,594.477753
0.415,78,594.494409
0.685,42,594.499044
0.2725,97,594.522439
0.0,120,594.530679
0.7825,29,594.538327
0.9325,9,594.546702
0.565,58,594.573328
0.985,2,594.578306
0.8575,19,594.581223
0.6025,53,594.597692
0.0,120,594.606478
0.9175,11,594.622243
0.9625,5,594.635595
0.9325,9,594.654233
0.4675,71,594.666828
0.94,8,594.68402
0.0,120,594.684054
0.97,4,594.69375
0.0,120,594.702373
0.9325,9,594.713661
0.0,120,603.571993
0.0,120,603.601804
0.9175,11,603.6087
0.0,120,603.626346
0.9175,11,603.631692
0.925,10,603.634784
0.955,6,603.645911
0.0,120,603.648767
0.0,120,603.663859
0.9325,9,603.669065
0.8125,25,603.685526
0.9325,9,603.685569
0.0,120,603.697078
0.0,120,603.700291
0.7975,27,603.70958
0.8275,23,603.721972
0.0,120,603.726822
0.7675,31,603.753924
0.0,16,603.756535
0.9775,3,603.761071
0.0,120,603.771288
0.0,106,603.792974
0.7225,37,603.793011
0.6625,45,603.801667
0.0,120,603.806409
0.6775,43,603.823442
0.9625,5,603.83424
0.0,120,603.834269
0.9925,1,603.83762
0.97,4,603.84631
0.715,38,603.849067
0.9625,5,612.187052
0.7075,39,612.207485
0.625,50,612.213926
0.9775,3,612.220433
0.6325,49,612.229022
0.0,120,612.233672
0.94,8,612.249033
0.0,120,612.293533
0.0,120,612.304706
0.925,10,612.325446
0.0,120,612.363796
0.9925,1,612.367227
0.7,40,612.381878
0.5275,63,612.384926
0.4225,77,612.389551
0.0,120,612.405798
0.0,120,612.410908
0.8875,15,612.421938
0.955,6,612.424636
0.865,18,612.424663
0.985,2,612.427406
0.0,120,612.439894
0.3775,83,612.44368
0.1375,115,612.443707
0.1375,115,612.454854
0.9475,7,612.459594
0.9775,3,612.462211
0.94,8,612.464847
0.535,62,612.469944
0.865,18,612.472622
0.9625,5,612.475117
0.97,4,612.479758
0.9775,3,612.482439
0.94,8,622.044996
0.9775,3,622.0502
0.7825,29,622.058704
0.985,2,622.063329
0.5725,57,622.063357
0.0,120,622.067911
0.79,28,622.075138
0.9475,7,622.079987
0.955,6,622.082746
0.805,26,622.085327
0.9025,13,622.093881
0.9925,1,622.096452
0.8125,25,622.102051
0.9175,11,622.110975
0.82,24,622.136691
0.7375,35,622.155218
0.6025,53,622.157896
0.82,24,622.164438
0.9775,3,622.171102
0.61,52,622.171136
0.9475,7,622.185519
0.61,52,622.209635
0.835,22,622.216525
0.0,120,622.219274
0.7225,37,622.238841
0.0,120,622.245564
0.8725,17,622.25078
0.0,120,622.263643
0.0,69,622.286921
0.0,35,622.295493
0.8125,25,622.29997
0.85,20,622.306661
0.79,28,622.311702
0.0,120,622.316278
0.55,60,622.319524
0.9925,1,622.322196
0.0,120,631.261953
0.0,20,631.269485
0.0,120,631.280441
0.865,18,631.303457
0.685,42,631.322013
0.8125,25,631.324653
0.9025,13,631.33126
0.0,120,631.333927
0.94,8,631.430314
0.0,113,631.469064
0.4075,79,631.47378
0.7675,31,631.47642
0.82,24,631.481433
0.61,52,631.481461
0.9625,5,631.488253
0.9625,5,631.493095
0.0,39,631.503451
0.0,120,631.503478
0.9025,13,631.503493
0.0,9,631.511845
0.9325,9,631.516529
0.3325,89,631.521173
0.0,12,631.537477
0.0,30,631.540234
0.865,18,631.555645
0.9475,7,631.555691
0.0,120,631.555709
0.0,120,631.565781
0.9625,5,631.569331
0.9925,1,631.569359
0.0,120,631.578024
0.94,8,631.587218
0.955,6,631.591644
0.0,10,631.615747
0.5575,59,631.620521
0.6625,45,639.286523
0.925,10,639.299035
0.9475,7,639.31324
0.655,46,639.346967
0.0,120,639.349573
0.97,4,639.361553
0.0,29,639.376287
0.91,12,639.376319
0.295,94,639.378968
0.2875,95,639.381883
0.94,8,639.39963
0.0,25,639.432273
0.0,120,639.434957
0.0,120,639.552834
0.0,86,639.563358
0.7225,37,639.569932
0.0,120,639.575026
0.0,120,639.575054
0.0,120,639.586864
0.9925,1,639.590661
0.895,14,639.597355
0.0,4,639.599979
0.9325,9,639.618894
0.0,120,639.635489
0.3625,85,639.641166
0.985,2,639.645692
0.3925,81,639.648429
0.97,4,639.654913
0.5575,59,639.657576
0.9925,1,647.970299
0.9475,7,647.975022
0.6325,49,647.97977
0.5725,57,648.012573
0.7975,27,648.026125
0.8125,25,648.03485
0.97,4,648.034878
0.9775,3,648.041713
0.0,120,648.046569
0.94,8,648.05392
0.265,98,648.058617
0.7,40,648.06122
0.97,4,648.063823
0.0,7,648.078351
0.8725,17,648.080977
0.85,20,648.102275
0.0,120,648.150082
0.6775,43,648.155484
0.0,120,648.155515
0.7075,39,648.164765
0.0,120,648.175369
0.8875,15,648.188293
0.1075,119,648.195189
0.64,48,648.208012
0.9475,7,648.210622
0.0,120,648.215412
0.8725,17,648.229334
0.0,120,648.245959
0.94,8,648.249403
0.0,25,656.808572
0.1075,119,656.821315
0.1,120,656.851919
0.0,65,656.858697
0.985,2,656.86337
0.715,38,656.866104
0.0,120,656.888209
0.6175,51,656.899594
0.8575,19,656.910077
0.94,8,656.916777
0.0,51,656.921311
0.8875,15,656.921349
0.0,120,656.955797
0.0,120,656.961046
0.985,2,656.961073
0.85,20,656.964278
0.0,120,656.971086
0.73,36,656.997086
0.9025,13,657.001807
0.9775,3,657.00827
0.0,120,657.016911
0.0,120,657.024591
0.265,98,657.039957
0.0,120,665.885375
0.61,52,665.897314
0.0,120,665.897352
0.5125,65,665.906944
0.9475,7,665.915405
0.925,10,665.921948
0.3475,87,665.9247
0.4825,69,665.929518
0.0,120,665.944113
0.0,120,665.956747
0.835,22,665.960659
0.73,36,665.971534
0.835,22,665.974196
0.0,120,665.99898
0.0,120,666.002421
0.76,32,666.00245
0.955,6,666.01371
0.9325,9,666.022306
0.6475,47,666.031033
0.955,6,666.03553
0.88,16,666.038151
0.7225,37,666.042645
0.5275,63,666.05891
0.0,120,666.062902
0.0,120,666.078449
0.805,26,666.091693
0.8725,17,666.127647
0.685,42,666.132344
0.985,2,673.130151
0.4675,71,673.163265
0.61,52,673.166017
0.0,21,673.166045
0.985,2,673.168674
0.22,104,673.195367
0.0,120,673.20617
0.8575,19,673.209469
0.715,38,673.214044
0.0,120,673.218516
0.94,8,673.231827
0.0,120,673.234646
0.7675,31,673.237941
0.97,4,673.243081
0.985,2,673.247427
0.9625,5,673.250092
0.34,88,673.252799
0.9475,7,673.263319
0.9025,13,673.265963
0.985,2,673.268498
0.0,26,673.281055
0.0,15,673.285474
0.9775,3,673.288134
0.7525,33,673.288161
0.0,120,673.303184
0.0,120,673.310493
0.7675,31,673.337302
0.7675,31,673.340305
0.0,120,673.342917
0.9775,3,673.346228
0.7825,29,673.354595
0.8275,23,673.361183
0.4525,73,673.365671
0.91,12,673.370173
0.6025,53,673.404694
0.835,22,673.409615
0.76,32,673.412297
0.79,28,680.463128
0.385,82,680.470118
0.0,120,680.474751
0.5125,65,680.479964
0.9775,3,680.486534
0.625,50,680.49703
0.0,120,680.511339
0.9025,13,680.526365
0.7225,37,680.552035
0.5575,59,680.573643
0.0,120,680.586375
0.94,8,680.591456
0.8725,17,680.626215
0.8275,23,680.637195
0.9925,1,680.640049
0.0,120,680.64291
0.955,6,680.642936
0.0,120,680.662581
0.145,114,680.690502
0.0,120,680.707258
0.7075,39,680.730582
0.0,120,680.730629
0.0,120,690.759482
0.0,120,690.770855
0.7525,33,690.782001
0.0,120,690.79665
0.0,120,690.80999
0.835,22,690.821258
0.985,2,690.826068
0.7675,31,690.830709
0.115,118,690.835166
0.0,52,690.850476
0.9325,9,690.860122
0.9325,9,690.874879
0.6925,41,690.911843
0.205,106,690.9292
0.0,120,690.937958
0.0,120,690.941304
0.9925,1,690.941332
0.0,6,690.944542
0.565,58,690.965067
0.97,4,690.973447
0.805,26,690.995981
0.775,30,691.005248
0.0,120,691.026295
0.0,120,691.026331
0.985,2,691.032476
0.9775,3,691.035259
0.94,8,691.050355
0.7225,37,698.136306
0.0,120,698.141028
0.91,12,698.158248
0.0,120,698.158288
0.8425,21,698.163563
0.9175,11,698.170102
0.9475,7,698.176896
0.0,120,698.195027
0.925,10,698.198601
0.8575,19,698.203177
0.0,120,698.211621
0.0,120,698.2248
0.9025,13,698.231879
0.7825,29,698.234536
0.8725,17,698.237142
0.94,8,698.249989
0.8875,15,698.260859
0.0,120,698.267415
0.97,4,698.276324
0.0,120,698.294884
0.3775,83,698.32398
0.7525,33,698.330364
0.97,4,698.332906
0.1675,111,698.337538
0.985,2,698.342624
0.0,120,698.349361
0.0,12,698.377411
0.8125,25,698.388287
0.85,20,698.388322
0.235,102,698.393478
0.415,78,707.528725
0.79,28,707.538915
0.0,120,707.54795
0.0,113,707.54798
0.2125,105,707.555198
0.0,120,707.584179
0.0,120,707.599588
0.94,8,707.617152
0.0,120,707.648488
0.6625,45,707.653811
0.6025,53,707.658512
0.8875,15,707.663344
0.3475,87,707.678163
0.5275,63,707.691788
0.0,120,707.69848
0.94,8,707.709875
0.82,24,707.712549
0.925,10,707.731087
0.73,36,707.742476
0.0,120,707.742514
0.88,16,707.749948
0.835,22,707.749993
0.7525,33,707.754537
0.0,120,707.754564
0.91,12,707.769918
0.865,18,707.774413
0.97,4,707.783424
0.82,24,716.260125
0.0,120,716.281001
0.0,120,716.288585
0.625,50,716.308406
0.6325,49,716.313007
0.0,120,716.322001
0.0,90,716.322029
0.94,8,716.331285
0.85,20,716.363665
0.7,40,716.376539
0.0,120,716.383014
0.97,4,716.392048
0.4675,71,716.417662
0.6175,51,716.420336
0.985,2,716.424941
0.925,10,716.439459
0.19,108,716.442064
